name,status,total_energy,formation_energy,fermi_level,vacuum_level,workfunction,metal_type,gap,vbm_energy,cbm_energy,vbm_coordi,cbm_coordi,vbm_index,cbm_index
POSCAR-AsTe2-187-POSCAR-TiBrI-156,done,-26.075192,-1.718782,0.71713694,5.009,4.292,metal,-3.5261,3.5261,3.5261,"['0.192983', '0.192983', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-V2Cl6-162-POSCAR-ZrH2-187,done,-102.416,-8.91548,-1.66079792,3.666,5.327,metal,-0.0702,-1.6088,-1.6088,"['0.423156', '0.153867', '0.000000']","['0.000000', '0.000000', '0.000000']",62,63
POSCAR-Mo4N3-156-POSCAR-Nb3N2-187,done,-126.5958,-5.51965,3.33056698,9.047,5.717,metal,-1.0189,3.9225,3.9225,"['0.500000', '0.000000', '0.000000']","['0.131579', '0.000000', '0.000000']",60,61
POSCAR-Al2MgS4-164-POSCAR-NbTe2-164,done,-54.644276,-9.252466,0.96981094,5.595,4.625,metal,-5,5,5,"['0.017544', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-GeS-156-POSCAR-GeS2-164,done,-23.569433,-0.995373,-2.28570417,4.027,6.313,indirect,0.152,-2.3657,-2.3657,"['0.157895', '0.157895', '0.000000']","['0.500000', '0.000000', '0.000000']",23,24
POSCAR-AsClS-156-POSCAR-HfS2-164,done,-36.014352,-5.773842,-2.2658694,4.11,6.376,indirect,0.9418,-2.4864,-2.4864,"['0.087719', '0.087719', '0.000000']","['0.500000', '0.000000', '0.000000']",20,21
POSCAR-ZrI2-187-POSCAR-ZrSTe-156,done,-35.761874,-6.122074,0.75553932,5.575,4.82,metal,-0.2895,0.9964,0.9964,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",25,26
POSCAR-PdO2-164-POSCAR-PtO2-164,done,-34.587737,-4.340207,-3.18031071,3.635,6.815,indirect,0.9539,-3.4445,-3.4445,"['0.131579', '0.000000', '0.000000']","['0.315790', '0.000000', '0.000000']",22,23
POSCAR-PdS2-164-POSCAR-TiSTe-156,done,-34.172705,-3.287915,-0.54254253,4.634,5.177,metal,-0.3682,-0.2117,-0.2117,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",23,24
POSCAR-YI2-187-POSCAR-YI2-187,done,-28.196741,-7.399601,0.51519782,4.19,3.675,metal,-0.8314,1.0052,1.0052,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",25,26
POSCAR-Nb2N-164-POSCAR-Sc2N-164,done,-55.200126,-3.343606,0.38233472,5.036,4.654,metal,-0.9559,0.7044,0.7044,"['0.473684', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",29,30
POSCAR-Ti2Te2-187-POSCAR-Y2CO2-164,unconverged,0.01,0.01,0,0,0,Unknown,0,0,0,[0. 0. 0.],[0. 0. 0.],-1,-1
POSCAR-AgInP2Se6-149-POSCAR-Ru2Br6-162,done,-74.570003,-3.225503,-1.61189697,3.944,5.555,metal,-0.0902,-1.6078,-1.6078,"['0.500000', '0.000000', '0.000000']","['0.052632', '0.000000', '0.000000']",70,71
POSCAR-AsBrTe-156-POSCAR-PbS2-164,done,-23.200406,-0.097466,-1.93759016,4.433,6.37,indirect,0.0635,-1.9723,-1.9723,"['0.087719', '0.087719', '0.000000']","['0.500000', '0.000000', '0.000000']",22,23
POSCAR-AsClS-156-POSCAR-ZnCl2-164,done,-20.926166,-4.587736,-2.52631793,3.839,6.366,indirect,1.6907,-2.7395,-2.7395,"['0.105263', '0.105263', '0.000000']","['0.000000', '0.000000', '0.000000']",22,23
POSCAR-AuTe2-187-POSCAR-Zn2S2-164,done,-24.163809,-1.450979,-0.44357771,4.091,4.534,metal,-4.1443,4.1443,4.1443,"['0.289474', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-IrLi2-187-POSCAR-Mo2Cl6-189,done,-96.355311,-7.305891,0.72532269,5.275,4.55,metal,-0.5523,1.1326,1.1326,"['0.052632', '-0.052632', '0.000000']","['0.070960', '0.465392', '0.000000']",65,66
POSCAR-VS2-164-POSCAR-W2I6-189,done,-119.63782,-8.18068,0.29012209,5.674,5.384,metal,-0.1734,0.3842,0.3842,"['0.333333', '0.333333', '0.000000']","['0.122807', '0.122807', '0.000000']",85,86
POSCAR-Hf2CO2-164-POSCAR-TaSb2-187,done,-72.84751,-12.35987,0.58009305,5.091,4.511,metal,-4.6808,4.6808,4.6808,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Al2S2-164-POSCAR-ZrClI-156,done,-36.540827,-7.044347,0.78662571,4.941,4.154,metal,-0.047,0.8266,0.8266,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",22,23
POSCAR-Al2Mg2Se5-164-POSCAR-SnSe-156,done,-48.467648,-9.595018,0.05225071,4.683,4.631,indirect,1.0241,-0.1626,-0.1626,"['0.000000', '0.000000', '0.000000']","['0.447368', '0.000000', '0.000000']",30,31
POSCAR-AsSe2-164-POSCAR-Y2CH2O2-164,done,-62.931621,-11.821721,-0.62242034,4.417,5.039,metal,-4.1538,4.1538,4.1538,"['0.263158', '0.263158', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-ClSbSe-156-POSCAR-VBr2-164,done,-25.903544,-2.308804,-0.63584914,5.142,5.778,metal,-2.1925,2.1925,2.1925,"['0.157895', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-TiSTe-156-POSCAR-Y4C3O2-156,done,-93.617988,-13.540438,-0.32149205,5.025,5.346,metal,-1.1925,0.5055,0.5055,"['0.026316', '0.000000', '0.000000']","['0.385965', '0.228070', '0.000000']",46,47
POSCAR-Ag2Br6-147-POSCAR-TaAsSb-156,done,-105.91579,0.41414999999999225,-1.87200701,4.63,6.502,metal,-0.2811,-1.7796,-1.7796,"['0.236842', '0.000000', '0.000000']","['0.298246', '0.298246', '0.000000']",74,75
POSCAR-AsClSe-156-POSCAR-In2I6-162,done,-67.596617,-8.083077,-1.89213427,4.439,6.331,indirect,1.0142,-2.1124,-2.1124,"['0.192983', '0.192983', '0.000000']","['0.500000', '0.000000', '0.000000']",70,71
POSCAR-Bi2Zr-187-POSCAR-VSe2-164,done,-37.343323,-2.273473,0.92126093,5.836,4.915,metal,-4.234,4.234,4.234,"['0.026316', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-F2Si2-164-POSCAR-GaP-156,done,-30.17407,-6.22201,-2.91862773,2.86,5.779,metal,-0.246,-2.8921,-2.8921,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",20,21
POSCAR-Hf2I2N2-164-POSCAR-HfSe2-187,done,-71.254199,-12.191079,-0.29711938,5.149,5.446,metal,-0.012,-0.2616,-0.2616,"['0.000000', '0.000000', '0.000000']","['0.421053', '0.000000', '0.000000']",33,34
POSCAR-Y2Cl2-164-POSCAR-YCl2-187,done,-39.932702,-12.391492,-0.59823033,4.131,4.729,metal,-2.9749,2.9749,2.9749,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Y2C-164-POSCAR-Y2H2NO2-164,done,-74.472218,-14.224868,0.20743392,3.983,3.775,metal,-3.1957,3.1957,3.1957,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Zr2F2N-164-POSCAR-Zr3C2H2O2-187,done,-117.13048,-25.85949,2.7358646,6.161,3.425,metal,-6.1328,6.1328,6.1328,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-HfSe2-164-POSCAR-Y2Cl2O2-164,done,-68.246981,-24.300041,-1.20048237,4.133,5.334,indirect,0.6087,-1.4102,-1.4102,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",35,36
POSCAR-Sc3H2N2O2-187-POSCAR-VS2-187,done,-92.15941,-21.71655,0.69365056,6.264,5.57,metal,-0.7731,1.0674,1.0674,"['0.333333', '0.333333', '0.000000']","['0.394737', '0.000000', '0.000000']",41,42
POSCAR-Ba2N-164-POSCAR-MoI2-164,done,-28.084573,-0.276443,0.8930382,4.345,3.452,metal,-2.8099,2.8099,2.8099,"['0.464912', '0.070175', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-AsB-187-POSCAR-WSeTe-156,done,-32.693084,0.3566160000000025,-0.59006662,4.374,4.964,direct,0.1258,-0.6532,-0.6532,"['0.333333', '0.333333', '0.000000']","['0.333333', '0.333333', '0.000000']",17,18
POSCAR-HfLi2-187-POSCAR-Ti2F2N-164,done,-55.108198,-11.771748,0.34845355,4.849,4.501,metal,-2.4523,2.4523,2.4523,"['0.228070', '0.228070', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ga2Ge2Te2-164-POSCAR-Ge2H2-164,done,-39.939325,-0.398465,-0.81955658,3.868,4.687,direct,0.9301,-1.0363,-1.0363,"['0.000000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",48,49
POSCAR-ClSbSe-156-POSCAR-HfSeTe-156,done,-32.283734,-4.263454,-1.22075326,4.701,5.922,metal,-0.1197,-1.0886,-1.0886,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",20,21
POSCAR-PbO2-164-POSCAR-PbO2-164,done,-32.048718,-6.648898,-4.2464401,3.679,7.926,indirect,1.2234,-4.4741,-4.4741,"['0.412281', '0.175439', '0.000000']","['0.000000', '0.000000', '0.000000']",26,27
POSCAR-BiNbAs-156-POSCAR-Y4N3O2-164,done,-102.04371,-20.82214,-0.37385219,5.957,6.331,metal,-1.2433,0.423,0.423,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",52,53
POSCAR-AsClTe-156-POSCAR-SbSe2-164,done,-24.018872,-1.290272,-1.73429608,4.686,6.42,metal,-2.7266,2.7266,2.7266,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-KTiS2-156-POSCAR-Y4C3H2O2-156,done,-103.90915,-15.14815,-0.02700267,5.191,5.218,metal,-4.0524,4.0524,4.0524,"['0.403509', '0.192983', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Al2Br6-162-POSCAR-Li2Sc-187,done,-67.86745,-5.42157,-0.59880387,3.064,3.663,metal,-0.1931,-0.4777,-0.4777,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",58,59
POSCAR-OsCl2-164-POSCAR-SnS2-164,done,-29.076294,-0.796924,-0.79735302,4.268,5.065,indirect,0.0804,-0.8857,-0.8857,"['0.210526', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",24,25
POSCAR-CuS2-164-POSCAR-Zr3C2F2-187,done,-74.799321,-12.530581,0.76117012,6.494,5.732,metal,-4.0208,4.0208,4.0208,"['0.456140', '0.087719', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Zn2S2-164-POSCAR-ZrTe2-187,done,-32.430862,-4.522722,-1.01049707,4.323,5.333,indirect,0.3138,-1.1658,-1.1658,"['0.000000', '0.000000', '0.000000']","['0.394737', '0.000000', '0.000000']",30,31
POSCAR-Bi2Ti-164-POSCAR-Sc2Br6-162,done,-105.73738,-12.87538,0.4820585,4.926,4.444,metal,-0.5567,0.8822,0.8822,"['0.000000', '0.000000', '0.000000']","['0.394737', '0.000000', '0.000000']",116,117
POSCAR-BiVSb-156-POSCAR-Zr2F2N-164,done,-60.12319,-11.49676,1.71103352,6.384,4.673,metal,-0.98,1.9316,1.9316,"['0.184210', '0.000000', '0.000000']","['0.245614', '0.245614', '0.000000']",38,39
POSCAR-Nb2N-164-POSCAR-Nb3C2O2-187,done,-101.16193,-10.72796,1.9046562,7.343,5.438,metal,-1.5612,2.7598,2.7598,"['0.500000', '0.000000', '0.000000']","['0.035088', '0.035088', '0.000000']",45,46
POSCAR-HfCl2-187-POSCAR-P2-164,done,-30.154093,-4.733353,-0.1526883,4.067,4.219,semimetallic,0.009,-0.1315,-0.1315,"['0.333333', '0.333333', '0.000000']","['0.368421', '0.000000', '0.000000']",17,18
POSCAR-V2Br6-162-POSCAR-VSSe-156,done,-115.61366,-13.8803,-1.14620477,4.252,5.398,metal,-0.195,-1.0246,-1.0246,"['0.337740', '0.336977', '0.000000']","['0.000000', '0.184210', '0.000000']",84,85
POSCAR-CaBr2-164-POSCAR-F2Ge2-164,done,-30.383882,-11.370292,-4.28604942,2.836,7.122,direct,0.0197,-4.3098,-4.3098,"['0.000000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",33,34
POSCAR-TiSe2-187-POSCAR-Y4C3F2-164,done,-89.582685,-14.945715,-0.57608648,4.887,5.463,metal,-1.4738,0.3361,0.3361,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",47,48
POSCAR-HfS2-164-POSCAR-Mo2I6-147,done,-128.41429,-18.15351,-0.68261427,4.465,5.148,metal,-0.0435,-0.6701,-0.6701,"['0.368421', '0.263158', '0.000000']","['0.000000', '0.000000', '0.000000']",79,80
POSCAR-F2Si2-164-POSCAR-HfTe2-164,done,-41.251397,-8.672557,-1.44319097,4.181,5.625,metal,-0.4818,-0.9927,-0.9927,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",22,23
POSCAR-Os2O2-187-POSCAR-ReH2-187,done,-52.611921,-0.210041,-1.42616306,4.578,6.004,metal,-2.5831,2.5831,2.5831,"['0.438597', '0.122807', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Y2CO2-164-POSCAR-Y3C2H2O2-187,done,-107.55709,-21.5334,-0.56107872,4.754,5.315,metal,-4.7994,4.7994,4.7994,"['0.447368', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Al2Br6-162-POSCAR-VS2-164,done,-110.94134,-18.40634,-1.31179311,4.138,5.45,metal,-0.4724,-1.1747,-1.1747,"['0.315790', '0.315790', '0.000000']","['0.070175', '0.070175', '0.000000']",74,75
POSCAR-As2-164-POSCAR-NbTe2-164,done,-29.027518,-0.729638,-0.1802618,4.394,4.574,metal,-3.6735,3.6735,3.6735,"['0.026316', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Os2I6-162-POSCAR-Y2C-164,done,-126.9044,-0.88526,-0.4602046,3.756,4.216,metal,-0.6769,-0.3244,-0.3244,"['0.500000', '-0.500000', '0.000000']","['0.000000', '0.000000', '0.000000']",81,82
POSCAR-Ba2N-164-POSCAR-PdTe2-187,done,-27.350214,-1.767104,0.16127894,4.483,4.322,metal,-2.2639,2.2639,2.2639,"['0.026316', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ca2N-164-POSCAR-ZrS2-164,done,-38.416403,-8.059773,-0.47662455,4.536,5.013,metal,-3.4524,3.4524,3.4524,"['0.263158', '0.263158', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-GeO2-164-POSCAR-V3C2O2-187,done,-84.708747,-14.784587,-0.50619836,5.872,6.378,metal,-3.4645,3.4645,3.4645,"['0.456140', '0.087719', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Sc2H2NO2-164-POSCAR-SnO2-164,done,-70.866595,-20.836655,0.33094307,4.958,4.627,metal,-3.6629,3.6629,3.6629,"['0.456140', '0.087719', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-CdI2-164-POSCAR-PbCl2-164,done,-17.508673,-5.156453,-2.5513701,3.537,6.088,indirect,2.1197,-2.7731,-2.7731,"['0.078947', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",27,28
POSCAR-TiBrCl-156-POSCAR-Tl2Cl6-162,done,-86.600043,-22.299303,-0.85812703,4.688,5.546,metal,-0.0147,-0.8228,-0.8228,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",86,87
POSCAR-P2-164-POSCAR-Sc4N3O2-164,done,-93.477992,-21.729902,-1.56430453,5.648,7.212,metal,-3.7618,3.7618,3.7618,"['0.210526', '0.210526', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi6Pt3-157-POSCAR-Zr2Br6-189,done,-85.746967,-9.976557,0.32670602,4.577,4.251,metal,-0.0779,0.3865,0.3865,"['0.000000', '0.421053', '0.000000']","['0.157895', '-0.157895', '0.000000']",93,94
POSCAR-PtSe2-187-POSCAR-TaSeTe-156,done,-35.361155,-0.958155,-0.35290404,4.5,4.853,metal,-3.1502,3.1502,3.1502,"['0.342105', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-TiBrI-156-POSCAR-Zr2Se2-187,done,-42.920324,-5.045834,0.8750624,5.469,4.594,metal,-0.0407,0.9208,0.9208,"['0.333333', '0.333333', '0.000000']","['0.157895', '0.157895', '0.000000']",31,32
POSCAR-Ag2Br6-147-POSCAR-Sc2Br6-162,done,-55.078215,-13.108835,-3.53240937,3.241,6.773,metal,-0.152,-3.4099,-3.4099,"['0.333333', '0.333333', '0.000000']","['0.140351', '0.140351', '0.000000']",64,65
POSCAR-BiHfSb-156-POSCAR-HfCl2-187,done,-38.449951,-5.142941,0.76859196,5.466,4.698,metal,-1.9911,2.1369,2.1369,"['0.035088', '0.035088', '0.000000']","['0.228070', '0.228070', '0.000000']",27,28
POSCAR-Bi2S2-187-POSCAR-Si2-164,done,-27.09645,1.6991299999999967,-0.55848556,4.423,4.981,metal,-0.0902,-0.5675,-0.5675,"['0.087719', '0.087719', '0.000000']","['0.333333', '0.333333', '0.000000']",25,26
POSCAR-Si2-164-POSCAR-Ta2S2-164,done,-45.19498,-0.11368,-0.6641271,3.732,4.396,metal,-0.5783,-0.3698,-0.3698,"['0.105263', '0.000000', '0.000000']","['0.315790', '0.315790', '0.000000']",21,22
POSCAR-Sc2Cl2H2-164-POSCAR-TiClI-156,done,-47.567021,-11.829091,0.67223817,5.007,4.335,metal,-0.4667,1.0503,1.0503,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",32,33
POSCAR-Zr2NO2-164-POSCAR-Zr3N2O2-187,done,-120.05729,-32.2915,1.86336754,6.713,4.849,metal,-5.4276,5.4276,5.4276,"['0.438597', '0.122807', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ga2I6-162-POSCAR-Ti2I6-189,done,-52.288878,-7.261638,-0.49845062,4.217,4.715,metal,-0.286,-0.3226,-0.3226,"['0.087719', '0.087719', '0.000000']","['0.333333', '0.333333', '0.000000']",67,68
POSCAR-GaI2-187-POSCAR-RhI2-164,done,-19.005322,-0.667092,-0.26352816,4.895,5.159,metal,-0.4164,0.1055,0.1055,"['0.035088', '0.035088', '0.000000']","['0.333333', '0.333333', '0.000000']",28,29
POSCAR-HfSTe-156-POSCAR-Si2-164,done,-31.818253,-2.060353,-1.13055955,3.51,4.64,metal,-0.1296,-1.0323,-1.0323,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",15,16
POSCAR-Hf2H2NO2-164-POSCAR-Hf4H2N3O2-156,done,-158.66943,-32.03675,2.0062946,4.787,2.781,metal,-1.8608,3.314,3.314,"['0.403509', '0.192983', '0.000000']","['0.192983', '0.192983', '0.000000']",54,55
POSCAR-NbSe2-164-POSCAR-Y2N-164,done,-46.408985,-5.918075,-0.27020174,4.531,4.801,metal,-0.6196,0.15,0.15,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",26,27
POSCAR-F2Si2-164-POSCAR-PbS-156,done,-30.257819,-6.951789,-2.55820662,3.87,6.428,direct,0.6424,-2.7739,-2.7739,"['0.000000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",21,22
POSCAR-YBr2-187-POSCAR-Zn2S2-164,done,-29.48601,-7.33864,-0.54463544,3.313,3.857,metal,-2.7323,2.7323,2.7323,"['0.245614', '0.245614', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ti4H2N3O2-164-POSCAR-V2CH2O2-164,done,-146.98949,-28.49632,3.1984247,5.82,2.621,metal,-5.5299,5.5299,5.5299,"['0.421053', '0.157895', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Nb-164-POSCAR-Bi2Zr-187,done,-37.040579,0.3280409999999989,2.26805445,6.518,4.25,metal,-7.8599,7.8599,7.8599,"['0.026316', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-In2O2-187-POSCAR-RuCl2-187,done,-33.151521,-5.152851,-1.26441914,4.94,6.204,metal,-0.3404,-1.2299,-1.2299,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",33,34
POSCAR-BSb-187-POSCAR-VCl2-164,done,-25.10733,-0.30682,-0.82309927,3.651,4.474,metal,-4.9805,4.9805,4.9805,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-AsBrS-156-POSCAR-CdClHO-156,done,-27.43878,-5.43956,-1.71442229,4.027,5.741,indirect,1.0081,-1.9184,-1.9184,"['0.105263', '0.105263', '0.000000']","['0.000000', '0.000000', '0.000000']",22,23
POSCAR-HfSe2-164-POSCAR-TiTe2-164,done,-39.335777,-5.684887,-0.5364606,4.474,5.01,metal,-0.6771,-0.0278,-0.0278,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",23,24
POSCAR-Li2Pt-187-POSCAR-V3N2-187,done,-60.333473,-3.619673,1.02596112,6.077,5.051,metal,-3.9497,3.9497,3.9497,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-YBr2-187-POSCAR-Zr2PTe2-164,done,-51.894179,-10.439799,0.71173051,5.571,4.859,metal,-0.8393,1.2366,1.2366,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",33,34
POSCAR-Pt2Te2-164-POSCAR-SnSe-156,done,-30.06591,-1.22259,0.05824779,4.504,4.446,metal,-2.0708,1.2376,1.2376,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",26,27
POSCAR-TaH2-187-POSCAR-V2C-164,done,-47.804703,0.09887700000000166,-1.02092998,3.656,4.677,metal,-1.8818,1.8818,1.8818,"['0.403509', '0.192983', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-HfSb2-164-POSCAR-P2-164,done,-31.221903,-0.197003,0.17351629,5.09,4.916,metal,-3.06,1.8448,1.8448,"['0.087719', '0.087719', '0.000000']","['0.263158', '0.263158', '0.000000']",15,16
POSCAR-HfLi2-187-POSCAR-WAs2-164,done,-37.326554,1.0334059999999994,0.09796386,4.712,4.614,metal,-0.3942,0.3634,0.3634,"['0.052632', '0.052632', '0.000000']","['0.140351', '0.140351', '0.000000']",20,21
POSCAR-Nb2S2-164-POSCAR-V2Te2-164,done,-59.407708,-2.320048,0.9413649,5.155,4.213,metal,-1.0434,1.743,1.743,"['0.000000', '0.000000', '0.000000']","['0.350877', '0.298246', '0.000000']",38,39
POSCAR-Sc4H2N3O2-156-POSCAR-WSb2-187,done,-111.96668,-22.03227,2.23034512,6.453,4.222,metal,-5.96,5.96,5.96,"['0.429825', '0.140351', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-HfH2-187-POSCAR-MoOSe-156,done,-40.66229,-3.65815,-1.54085795,4.716,6.257,semimetallic,0.0007,-1.5427,-1.5427,"['0.359649', '0.280702', '0.000000']","['0.122807', '0.122807', '0.000000']",19,20
POSCAR-CuSe2-187-POSCAR-In2ZnS4-156,done,-39.629451,-3.062631,-0.44720367,5.931,6.378,metal,-5.1676,5.1676,5.1676,"['0.245614', '0.245614', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-CaI2-164-POSCAR-CaI2-164,done,-21.235727,-9.665547,-2.68649746,3.677,6.363,indirect,3.686,-2.9112,-2.9112,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",24,25
POSCAR-BrSSb-156-POSCAR-ClSbSe-156,done,-23.301783,-2.302953,-1.39375983,4.363,5.757,indirect,0.702,-1.5932,-1.5932,"['0.105263', '0.105263', '0.000000']","['0.500000', '0.000000', '0.000000']",18,19
POSCAR-AsClSe-156-POSCAR-SbSe2-187,done,-23.874513,-0.900123,-1.86383213,4.389,6.253,metal,-2.5354,2.5354,2.5354,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Nb2CO2-164-POSCAR-Ta2CO2-164,done,-101.87011,-18.91767,0.04297591,5.747,5.704,metal,-1.1695,0.5592,0.5592,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",40,41
POSCAR-MoTe2-187-POSCAR-NbSTe-156,done,-40.194987,-2.525407,0.92368051,6.069,5.145,metal,-4.2831,4.2831,4.2831,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Y2CH2O2-164-POSCAR-Zr2Br2N2-164,done,-98.677961,-21.867421,0.81335897,5.043,4.229,metal,-0.2132,0.8507,0.8507,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",44,45
POSCAR-PtCl2-164-POSCAR-TiTe2-164,done,-27.594044,-1.512764,-0.37740848,4.762,5.139,metal,-0.5326,0.0273,0.0273,"['0.000000', '0.000000', '0.000000']","['0.157895', '0.157895', '0.000000']",24,25
POSCAR-GeTe-156-POSCAR-PbSe2-164,done,-19.98735,-0.00385,-1.81619873,3.956,5.772,metal,-0.3003,-1.7534,-1.7534,"['0.105263', '0.105263', '0.000000']","['0.500000', '0.000000', '0.000000']",23,24
POSCAR-Sc2CH2O2-164-POSCAR-Sc3C2H2O2-187,done,-115.90783,-23.76646,0.88835614,2.624,1.736,metal,-5.4012,5.4012,5.4012,"['0.464912', '0.070175', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Mo-164-POSCAR-TiBrCl-156,done,-35.010493,-2.590603,1.53013413,5.434,3.904,metal,-0.2152,1.6602,1.6602,"['0.000000', '0.000000', '0.000000']","['0.184210', '0.000000', '0.000000']",35,36
POSCAR-PbSe2-164-POSCAR-Ta2Se2-164,done,-44.803794,-0.588344,-1.07266933,4.506,5.579,metal,-0.9006,-0.4298,-0.4298,"['0.070175', '0.070175', '0.000000']","['0.500000', '0.000000', '0.000000']",30,31
POSCAR-VSTe-156-POSCAR-Y3F2N2-187,done,-78.055973,-19.925353,0.65146364,5.005,4.354,metal,-0.9517,1.1395,1.1395,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",41,42
POSCAR-RbTiS2-156-POSCAR-SnS2-164,done,-37.244346,-6.331196,-0.50983814,4.881,5.391,metal,-2.491,2.491,2.491,"['0.359649', '0.280702', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-CdCl2-164-POSCAR-YBr2-187,done,-23.64543,-8.40163,-0.77331418,3.264,4.037,metal,-3.6664,3.6664,3.6664,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-BiVSb-156-POSCAR-TaSb2-187,done,-38.741744,1.5710160000000073,1.62975272,6.365,4.736,metal,-1.5716,2.2885,2.2885,"['0.000000', '0.000000', '0.000000']","['0.412281', '0.175439', '0.000000']",27,28
